category,title,url,timestamp,articles
Singapore,"Police investigating case of a man who allegedly used racial slurs, kicked woman for not wearing mask",https://www.channelnewsasia.com/news/singapore/man-racial-slur-kick-woman-mask-brisk-walk-police-investigate-14779652,1620623030,"SINGAPORE: Police are investigating a case in which a man allegedly used racial slurs and kicked a 55-year-old woman for not wearing a mask while she was brisk walking. Mdm Hindocha Nita Vishnubhai was brisk walking on Friday (May 7) morning when a man approached her and asked her to pull her mask up from her chin, said her daughter, Ms Parveen Kaur. Mdm Nita was walking along Choa Chu Kang Drive when the man came up to her near a bus stop outside Northvale condominium. ""She explained that she was brisk walking but he didn't care. He hurled vulgarities and racial slurs at her,"" said Ms Kaur in a widely circulated Instagram Stories post. ""My mum responded with a 'God bless you' and the guy kicked her in the chest. My mum landed on her back and hurt herself."" The man ran away while her mother was left shaken and bleeding, said Ms Kaur. Ms Kaur said her mother brisk walks to work as a form of daily exercise, but the incident has left her ""afraid of taking a walk in her own country"". The incident came to light during a Mother's Day dinner on Sunday, when Ms Kaur learnt what happened and took photographs of her mother's injuries. The photographs show bloodied scrapes and bruises on Mdm Nita's elbow, arms and palms.  A report on the incident was lodged and investigations are ongoing, police said on Monday. All people in Singapore aged six and above are required to wear a mask when outside their homes, according to Ministry of Health guidelines. They may remove their mask while engaging in outdoor or strenuous exercise, including brisk walking or walking up hilly terrain, but must put it back on after exercising. Those walking at a normal pace are required to wear a mask."
Singapore,"Father molested 11-year-old daughter while punishing her for failing exams, gets jail and caning",https://www.channelnewsasia.com/news/singapore/father-molested-11-year-old-daughter-punishing-examinations-14779638,1620621258,"SINGAPORE: While punishing his 11-year-old daughter for failing her examinations, a 34-year-old man began molesting her when he pulled her shirt up. He ""kept on thinking"" about the incident and called her in for another ""punishment"" only to molest her again. The offender, who cannot be named to protect the identity of his now 15-year-old daughter, was given two years' jail and six strokes of the cane on Monday (May 10). The court heard that the man lived with his wife and three children at the time of the offences. Apart from the victim, the couple has two sons. Sometime in December 2017, the victim was watching television in the living room with her brothers when her father called her into the master bedroom. He wanted to punish her as she had failed her year-end examinations. After the door was closed, he asked his daughter to sit on the floor and close her eyes. He began pinching and slapping her all over her body except for her face. When he pulled her shirt up to her armpit, her bra came unhooked, exposing her chest. The man continued his ""punishment"" by pinching and slapping her chest, later admitting that he had the ""desire"" to touch her breasts when he saw them. When the victim asked if the punishment was over, the accused said ""yes"" and let her go. HE WANTED TO MOLEST HER AGAIN After the incident, the man ""kept on thinking"" about his daughter's chest. As he wanted to molest her again, he called her into the master bedroom again the following day. The girl had been reading a book in her room, but went to her father's bedroom as instructed, while her brothers were in the living room. The offender asked the victim to close her eyes after closing the bedroom door, before unhooking her bra. He then molested her. After waiting for about two minutes, the victim asked her father is the punishment was over, but he replied that it was not over yet. Feeling uncomfortable, the victim opened her eyes and began crying as she was afraid. Her father then told her the punishment was over and she could leave. The crimes came to light in January 2018, after the girl told a friend in school what had happened and the school was alerted to the incident. The victim's mother was informed and the girl was taken to a hospital, where staff members later alerted the authorities about a case of sexual assault. The prosecutor sought at least two years' jail and six strokes of the cane for the man. She said the degree of sexual exploitation was high, with skin-on-skin contact that cannot be described as fleeting. There was also deliberation on the man's part, as he had asked the victim to go into the master bedroom and closed the door so that she was separated from her two brothers. He had perpetuated the ""highest form of abuse of trust"", she added. WIFE HAS DIVORCED HIM: DEFENCE Defence lawyer Shehzhadee Rahman of IRB Law asked that the jail term be no more than 20 months, saying this was her client's first brush with the law. She added that he had an IQ of only 78, which falls within the borderline impaired or delayed range. He is ""deeply contrite"" for his offences, she said. The incidents have caused his family ""to break apart"", which is ""very painful for him"", she said. His wife has since divorced him and his entire family ""torn apart"", said the lawyer, adding that her client feels ""very disgusted"" at himself and will never be able to forgive himself. ""Up till this incident he (was) a very loving father,"" she said. In response, the prosecutor said the Institute of Mental Health psychiatrist had found that the offender was lucid and in full control of his faculties at the time of the offences and knew what he wanted and what he was doing, despite his low IQ. On his family being ""torn apart"", she said: ""That's the result of the accused's own actions."" The judge granted the accused his request for a deferment and will hear the case again later on Monday afternoon to decide how to take into account the two weeks he spent in IMH remand. He could have been jailed up to five years, fined, caned, or given any combination of these penalties for molesting a minor."
Singapore,5 men investigated for suspected involvement in sexual services scams,https://www.channelnewsasia.com/news/singapore/sexual-services-scam-facebook-locanto-skokka-crime-police-14768154,1620448830,"SINGAPORE: Five men, aged 19 to 50, are being investigated for their suspected involvement in five cases of sexual services scams, the police said on Saturday (May 8). Between March and April, the police received several reports from victims who responded to online platforms offering sexual services, but did not receive those services after payments were made. An islandwide operation was conducted on Monday and Tuesday by officers from the Commercial Affairs Department, supported by police land divisions. Officers rounded up five men whose bank accounts were allegedly used to receive money from victims of such scams, said the police in a news release. One of the men is allegedly a victim of a sexual service scam himself. Preliminary investigations showed that victims usually received unsolicited friend requests from the scammers on social media platforms like Facebook or Tagged. Victims also befriended the scammers through online listings on classifieds website Locanto and escort service directory Skokka. The scammers would then chat with the victims on other messaging platforms like Telegram. They would ask the victims for payments before meeting up. Payments were usually made via bank transfers or mobile applications like PayNow or PayLah, said the police.  In one case where the man under investigation is an alleged victim of a scam, the scammer purportedly requested that he allow his bank account to receive money as well. The scammer claimed this was to remit money overseas via a remittance agency, citing a family emergency as a reason. ""Unbeknown to the man, the money he received was purportedly from a victim of a sexual service scam as well,"" said the police. ""By allegedly assisting to receive and transfer money from tainted sources, the men may have acted as money mules and purportedly facilitated money laundering."" The offence of money laundering carries a jail term of up to 10 years, a fine of up to S$500,000 or both. Investigations are ongoing. The police reminded members of the public to be wary of friend requests or online listings offering escort, massage or sexual services, as they may be fraudulent in nature. The public is also reminded not to disclose bank account details to anyone for the purpose of receiving money of unknown origins. Those with information on such scams can call the police hotline at 1800 255 0000, the anti-scam hotline at 1800 722 6688 or submit it online."
Singapore,'Additional discovery' reviewed as Amos Yee remanded by US court on child porn charges,https://www.channelnewsasia.com/news/singapore/amos-yee-court-child-porn-charges-additional-discovery-14765608,1620429494,"SINGAPORE: There has been an “additional discovery” in the case of Singaporean Amos Yee, who has been remanded in the US. Yee, 22, appeared via Zoom before a Chicago court on early Saturday morning (May 8) Singapore time for a short status hearing. Dressed in an orange jumpsuit and a surgical face mask, he did not speak and only nodded when addressed by the judge and lawyers. In November last year, Yee pleaded not guilty to all charges related to his arrest for child pornography. The public defender - a lawyer employed by the state in a criminal trial to represent a defendant who is unable to afford legal assistance - said he needed to visit Yee in remand to go over some matters with him. “We did get an additional discovery that I was able to review and I need to go over that with Mr Yee. But I do believe we will likely have a disposition to this matter,” said lawyer Ali Ammoura, without specifying what the discovery was. Yee is set to come before the court again on Jun 2, when a disposition is expected. A disposition is a court’s final determination in a criminal charge. Yee was granted asylum in the United States four years ago. He was arrested by US Marshals on Oct 14, 2020 at his apartment in Chicago’s Norwood Park East neighbourhood. Police have charged him with child pornography and grooming, alleging that he exchanged nude photos with a 14-year-old Texas girl via WhatsApp. The alleged incidents took place in 2019 between Feb 1 and Jun 30, and involved thousands of texts. When their relationship soured, the girl reached out to a group of people “interested in exposing paedophiles”, the court previously heard. Yee has been in remand since his arrest, with a US$1 million bond. If found guilty, Yee could lose his asylum status and be deported back to Singapore. This is not Yee’s first brush with the law. In 2015, Yee was jailed in Singapore for wounding religious feelings by making remarks about Christians. About a year later, Yee was jailed again and fined on a similar charge, this time for making remarks about Christians and Muslims. In 2017, Yee was granted asylum in the US by a US immigration court, despite opposition from the Department of Homeland Security."
Singapore,COVID-19: Man charged with leaving home while on medical leave to go to IKEA and Singapore Expo,https://www.channelnewsasia.com/news/singapore/covid-19-man-charged-leaving-home-mc-ikea-expo-14763038,1620382506,"SINGAPORE: A 22-year-old man was charged in court on Friday (May 7) with repeatedly ignoring conditions in his medical certificate to stay at home and instead headed out to places like IKEA and the Singapore Expo. Fathullah Abdul Rahman, 22, was given three charges under the Infectious Diseases Act for leaving his home while under the conditions of a medical certificate. According to charge sheets, he was given a medical certificate indicating that he had acute respiratory infection symptoms. He was required to stay at home between Sep 2 and Sep 4 last year, according to the certificate issued by a doctor at the Civil Defence Academy Complex Medical Centre. Fathullah is accused of leaving his home and travelling via MRT and a bus to IKEA in Tampines. The next morning, he allegedly left his house and met a woman at Bedok MRT before going to the Kallang area with her. On Sep 17, 2020, the same doctor issued Fathullah another medical certificate for the same symptoms. Although he was required to stay home for three days until Sep 19, 2020, Fathullah allegedly left home to go to the Singapore Expo. He will return to court in June and is set to plead guilty. For each charge, he can be jailed for up to six months, fined up to S$10,000, or both, if he is a first-time offender. Download our app or subscribe to our Telegram channel for the latest updates on the coronavirus outbreak: https://cna.asia/telegram"
Singapore,"Woman who made 'sovereign' remark, refused to wear mask gets jail and fine",https://www.channelnewsasia.com/news/singapore/woman-sovereign-remark-refuse-mask-shunfu-market-jail-fine-14762778,1620379829,"SINGAPORE: A woman who caused a commotion at a market during the ""circuit breaker"" period last year by refusing to wear a mask and calling herself a ""sovereign"" was sentenced to two weeks' jail and a fine of S$2,000 on Friday (May 7). Paramjeet Kaur, 41, pleaded guilty to a charge each of causing a public nuisance and of failing to wear a mask. Another five charges including occasions where she failed to wear a mask were considered in sentencing. As Kaur had previously been remanded at the Institute of Mental Health for two weeks with no mental disorder found, she will not have to serve any additional jail time.  Kaur, who had her mask below her nose throughout her time in court, claimed that she suffered from asthma and did not want to wear a mask as she thought it would affect her ability to breathe. Her lawyer also told the court that his client, a physiotherapist who lived for many years in Australia, has been ""humiliated"" as well as ""harassed"" by reporters and commenters on social media. The court heard that Kaur went to the wet market section at the basement of a hawker centre at Blk 320, Shunfu Road on the morning of May 3, 2020, to buy groceries. She deliberately went near the closing time as she wanted to avoid any crowd, her lawyers said. LACK OF MASK DREW ATTENTION FROM ONLOOKERS Kaur was not wearing a mask at the time and drew the attention of several people at the market. A woman whose parents owned a stall at the market confronted Kaur and told her she should be wearing a mask. Kaur retorted that she did not need to wear a mask as she was not sick, said the prosecutor. By 12.16pm, the exchange had led to an argument and a commotion, as Kaur was ""defiant and adamant"" on not wearing a mask. The other woman called the police. Hawker stall owners and customers at the wet market were drawn to the scene, with at least seven witnesses listed in court documents. Kaur was shouting loudly and said the police could not do anything to her, and that she was a ""sovereign"". She also said she was not a person, but ""we the people"", the court heard. This behaviour caused annoyance to those there, said Deputy Public Prosecutor V Jesudevan. Kaur also refused to wear a mask that was offered to her by someone in the crowd. PROSECUTOR CALLS FOR JAIL AND MAXIMUM FINE Mr Jesudevan asked for two weeks' jail for the mask offence and the maximum fine of S$2,000 for the public nuisance charge. He said Kaur was ""an openly defiant person in the face of law enforcement being present and the glare of the public"". ""One must also bear in mind what she uttered here - when she uttered that she was sovereign, we take it to be that she is referring to a movement in the US, which its adherence ... rejects Government, rejects authority and rejects police,"" he said. He said the charges taken into consideration involve Kaur travelling some distance without a mask. Taking aim at the defence's arguments and reliance on private psychiatric reports claiming that Kaur suffers from asthma and depression, Mr Jesudevan said the IMH did not find that Kaur had any mental disorder. Referring to a 2013 medical report the defence tendered indicating acute bronchitis in Kaur, the prosecutor pointed out that Kaur had left the clinic without her medicine or an asthma management plan, which shows it could not have been very serious. Another diagnosis was given by a doctor in Australia in October 2020 while Kaur was in Singapore, and ""it's curious to see how the doctor is able to physically diagnose her"", said Mr Jesudevan. He added that if Kaur had complied with a doctor's order to use an inhaler, he did not see why she could not wear a mask. None of the doctors' notes said she was not in a position to don a mask, he said. ""Certainly, she's wearing one now, even though it's not covering her nose,"" he said. He added that reports relied on by the defence showed that Kaur was not eventually diagnosed with depression, even though she had previously been given antidepressants. DEFENCE HIGHLIGHTS DIFFICULT CHILDHOOD, PERSONAL CIRCUMSTANCES Defence lawyer Kertar Singh sought a fine, saying his client had ""a very difficult childhood"", with her father leaving the matrimonial home when she was four or five. Her mother raised her and her younger brother single-handedly, but she was ""motivated to excel"" despite this, he said. She did a course in biotechnology in Ngee Ann Polytechnic and left Singapore in 2001 for Canberra, where she obtained a bachelor's degree in applied science and later took a master's degree. She worked as a physiotherapist in Australia before returning to Singapore in 2008 to be closer to her mother. After her return, she tried to find a job in Singapore, but failed to do so. ""In 2020, the COVID-19 situation made things even worse for her,"" said Mr Singh. ""It changed the social and economic landscape, which adversely affected her, and it was during this period sometime in late January 2020, in the midst of a nationwide panic to stock up on masks, where the (multi-ministry taskforce) said to wear a mask only if you are sick and need to see a doctor."" He said this was the first impression that Kaur got, and the Government subsequently changed their stance on the use of masks. The offence was committed days after the Government mandated the wearing of masks when leaving the home, said Mr Singh. He pointed to the ""extent of humiliation"" his client received from the crowd at the market, taking pictures and videos of her and shouting at her. ""Pam felt frightened and terrified,"" he said. He added that she thought wearing a mask would hinder her ability to breathe normally or comfortably. He said the police investigations as well as her remand at IMH amounted to a traumatic experience for her and have left an indelible impression on her.  HUMILIATION ON SOCIAL MEDIA ""Further, your honour, the matter appears to have attracted an unhealthy level of publicity. Given her fragile state of mind, she is unable to cope with the humiliation from social media, badgering by members of the public,"" said Mr Singh. He added that his client has ""suffered in silence"" and seeks to put this episode behind her, but is worried that the social media bullying will continue even after she has paid the price. She has since been careful to adhere to the measures and ""has been dutifully wearing a mask when she leaves home"", said Mr Singh. When his colleague tried to argue about how the members of the public had chosen to gather around Kaur during the pandemic, the judge pointed out that she had drawn attention to herself by not wearing a mask. District Judge Ronald Gwee said the incidents demonstrate ""an egregious disregard for provisions that were imposed for the safety of everyone during the early days of the most serious aspects of the COVID-19 pandemic"". ""Such provisions were made public and there's no reason for anyone to state that they were not aware of such provisions and more so to be in blatant disregard and disobedience of such provisions,"" he said. For not wearing a mask without reasonable excuse, Kaur could have been jailed up to six months, fined up to S$10,000, or both. For public nuisance, she could have been fined up to S$2,000."
Singapore,"Daewoo director, project manager plead guilty to bribing former LTA deputy group director",https://www.channelnewsasia.com/news/singapore/daewoo-director-project-manager-plead-guilty-bribe-lta-14762360,1620373970,"SINGAPORE: A director and a project manager at an engineering and construction firm pleaded guilty on Friday (May 7) to giving S$50,000 in bribes to a deputy group director with the Land Transport Authority (LTA) who oversaw a project they were hired for. Kim Young-Gyu, a 52-year-old director of Daewoo Engineering and Construction, and Ro Sungyoung, a 49-year-old project manager of the same firm, pleaded guilty to a charge each of conspiring to bribe the LTA's Henry Foo Yung Thye with S$30,000. Each man will have a second charge involving another S$20,000 taken into consideration for sentencing. They are the first to plead guilty in a wide-ranging corruption case where Foo, who was the deputy group director of the Thomson-East Coast and Cross-Island Lines, is accused of taking about S$1.24 million in bribes. The court heard that the LTA awarded the main contract for the construction of the Stevens MRT Station to Daewoo in April 2014 for S$441 million. This was the first time Daewoo was awarded a project in Singapore, and both Kim and Ro worked on it, reporting to Foo for official quarterly meetings with the LTA. Foo was not only in charge of the Stevens MRT Station construction, but also as a member of the tender steering committee and chairman of the tender evaluation committee for the project. He was also the engineer of the project and had powers to commit the LTA to additional expenditures. In 2015, after the LTA awarded the tender to Daewoo, Kim and Ro began communicating frequently with Foo. At the outset, Ro thought Foo was ""difficult to talk to"" and demanding towards Daewoo as the main contractor. In June or July 2018, Foo contacted Ro and told him he had financial problems, asking for a loan. Afraid to offend Foo, a high-ranking LTA officer, Ro said he would discuss the matter with Kim, his boss.  When Kim heard about it, he said he rejected the notion angrily, as he knew Daewoo had strong compliance policies prohibiting monetary payments to clients. He also knew such payments would be against Singapore law and claims that he was ""shocked"" that a Singapore-based client such as Foo would ask for money from his contractor. However, Foo kept repeating the request to Ro. The court heard that Kim instructed Ro to reject Foo by claiming that Daewoo had financial difficulties, but Foo was undeterred. THEY SUCCUMB TO HIS REQUEST FOR A BRIBE Subsequently, Kim and Ro decided they could no longer reject Foo in view of his position at the LTA and in the project. By agreeing to his request for a loan, they hoped it would put them on friendly terms with Foo and facilitate the smooth progress of works on the train station. Kim said he feared that if they offended Foo, he would ""apply time-pressure"" on Daewoo for the project and influence the LTA's inspections of their work, leading to the firm having to redo some works. Ro also thought a favourable relationship with Foo was important, as he said Foo had been demanding on Daewoo in their compliance with safety and environmental regulations. The court also heard that the pair had hoped that the loan would stand them in good stead to be awarded future projects from the LTA, especially in comparison with other contractors who had not given money to Foo. Kim told Ro he would leave it to him to decide how much to give and how to raise the money, promising him that he would be offered the role of project director with a S$5,000 increase in gross monthly pay from his current salary of S$15,000. They said they were both unsure if Foo would repay Ro. On Dec 31, 2018, Foo texted Ro and said he needed to urgently raise a sum of money for family issues. After speaking to Kim and with his agreement, Ro lent Foo S$30,000. In response, Foo sent a text message saying: ""Many thanks to you and Kim. ... Really appreciative again, Ro."" Foo mentioned he would return the money, but did not give a specific date and never repaid it. RO AND KIM TRY TO ASK FOR FAVOURS On May 3, 2019, Ro contacted Foo, asking for the latter's help to cover up certain infringements of safety or cleanliness at the train station work site. An LTA officer had inspected it and given Daewoo a negative score. Ro wanted to get Foo's help as he was concerned that the matter would negatively impact Daewoo's ongoing tender bid for a project on the Jurong Region Line. Instead of rejecting Ro, Foo said he would help him by speaking to the LTA's group director of safety and contracts, feeling indebted to Ro and Kim for the money they lent him. However, his intervention did not change the negative score, and Daewoo was not eventually awarded the Jurong Region Line project. Around August 2019, Kim asked Ro to find out from Foo why Daewoo had failed in the first stage of the LTA tendering process for the construction of tunnels at Changi Airport, so that Kim could report back to Daewoo's South Korean headquarters about its failure. Ro sent Foo a WhatsApp message asking for the explanation. Foo sent him a screenshot of the LTA tender evaluation committee's assessment, and the reason for Daewoo failing. He told Ro not to forward the image to anybody as it was confidential. When the Corrupt Practices Investigation Bureau caught wind of the corruption and first interviewed Ro, he was not forthcoming about the amount of bribes given. At first, he claimed it was from a subcontractor of Daewoo, KGM Brothers Contractors. But the latter denied it and their accounts were clean. Ro later admitted that he had paid the bribe to Foo using his personal rental income from a piece of property in Seoul. Neither Kim nor Ro reported the incident to Daewoo's headquarters. Deputy Public Prosecutors Victoria Ting and Kelvin Chong asked for eight months' jail for both Kim and Ro, saying they had ""disregarded and seriously undermined the integrity of a contract relating to a public body"". The bribe was substantial, and Foo was a senior officer within the LTA, they said. The two men were motivated by gaining unfair advantages for their company in at least two ways: To be treated favourably during the LTA inspections, and to be favoured for future contracts. Kim and Ro will return for sentencing later this month, while Foo is set for a pre-trial conference in June. He faces 36 charges that range from taking bribes from contractors or subcontractors to cheating his colleagues into giving him loans between 2008 and 2019. The cases for several other co-accused are pending."
Singapore,Man who chopped down town council's papaya tree and threatened cat feeder gets jail,https://www.channelnewsasia.com/news/singapore/papaya-tree-chopped-threatened-cat-feeder-jail-14762034,1620365867,"SINGAPORE: A man who chopped down a papaya tree belonging to a town council and waved the weapon at a nearby cat feeder was given three weeks' jail on Friday (May 7). Ang Say Chee, 60, pleaded guilty to one charge of criminal intimidation by raising a chopper at the cat feeder. Another two charges were taken into consideration: Chopping down half a papaya tree belonging to the Bishan-Toa Payoh Town Council and causing wrongful loss to the public in an act of mischief; and burning a red cloth in a rash act endangering personal safety. The court heard that Ang lived in a flat at Toa Payoh Lorong 4. At about 2.30pm on Aug 6, 2019, he placed a chopper in a plastic bag and went to the void deck of Block 56, which was near his home. He hacked down a large papaya tree there as he believed the tree was possessed by evil spirits. A 70-year-old woman who was nearby and about to feed a stray cat heard the tree falling. She saw Ang walking away from the tree and towards the cat she was about to feed. When Ang saw her, he tried to snatch a container of cat biscuits that she was holding, and it fell from her hands. He said ""dirty dirty"" and told her he wanted to call the police, and she replied that she would wait for the officers to arrive. Ang took out the chopper from his plastic bag and raised it above his head. He pointed the weapon at the victim's head and told her he was unhappy that she was feeding the neighbourhood cats. The victim called the police for help and retreated, hiding behind a pillar while Ang sat on a stone bench and later threw the chopper away. The weapon was not recovered. The police arrested Ang when they arrived. The prosecutor asked for at least three weeks' jail, noting that Ang had used a chopper with the intent to cause alarm, but that there was no overt threat. He also did not pursue the victim, but discarded the weapon. However, Ang has a string of past convictions from 1979 for crimes ranging from housebreaking, taking an intoxicant into a public hospital, mischief, affray, rape and rash acts endangering life or safety. For criminal intimidation, he could have been jailed up to two years, fined, or both."
Singapore,Man arrested for snatching gold necklace from 81-year-old victim,https://www.channelnewsasia.com/news/singapore/robbery-gold-necklace-81-year-old-victim-singapore-police-14761548,1620359169,"SINGAPORE: A 64-year-old man has been arrested for allegedly snatching a gold necklace from an 81-year-old victim, the police said on Friday (May 7). The police said they were alerted to the incident along French Road in Jalan Besar at 4.35am on Thursday. The suspect got into a confrontation with the 81-year-old man and pulled a gold necklace from the victim’s neck before fleeing the scene, the police said. The victim fell, suffered lacerations on his head and was taken to the hospital. After investigating and using footage from police cameras, officers established the suspect’s identity and arrested him on Thursday. The stolen gold necklace and S$1,718 in cash were recovered, the police said. The suspect will be charged in court on Saturday with robbery with hurt. The offence carries a jail sentence of between five and 20 years and at least 12 strokes of the cane."
Singapore,Malaysian woman admits performing invasive nose treatment illegally in Singapore hotel,https://www.channelnewsasia.com/news/singapore/malaysian-woman-admits-invasive-nose-treatment-thread-lift-hotel-14755868,1620297030,"SINGAPORE: A Malaysian beauty consultant came to Singapore to perform illegal invasive beauty procedures on customers, administering a local anaesthetic and prescribing medication out of a hotel room on one occasion. One of her customers, who hired the beauty consultant for a nose thread lift procedure, reported the woman to the Ministry of Health (MOH) after the treatment. The nose augmentation procedure involves inserting threads into the nose to enhance the shape of it. Tan Shu Min, 26, pleaded guilty on Thursday (May 6) to three charges under the Health Products Act of importing health products without a valid licence, one charge under the Medical Registration Act of performing a nose thread lift procedure when she was not a registered medical practitioner and another under the Poisons Act of importing syringes containing lignocaine, a local anaesthetic. Another 10 charges will be considered in sentencing. The court heard that Tan was working in Malaysia when she decided that she could make better earnings in Singapore after converting the currency into ringgit. She thought that Singapore has a better market for beauty procedures for botox and filler, the court heard. In early 2019, she began advertising her services for botox, filler injections and other beauty treatments on Instagram, by posting before and other photos she found on the Internet. In January 2019, a victim chanced upon the Instagram account sg_aesthetics26 and sent a WhatsApp message to Tan asking about her beauty treatments. They agreed to meet at Genting Jurong Hotel at 11am on Jan 27, 2019. A few days before that, Tan entered Singapore from Malaysia via Tuas Checkpoint and checked in to the hotel. She met the victim on the planned date, and the victim noticed that Tan was in the middle of attending to an unidentified customer when she arrived. She asked the victim to lie down, and put on surgical gloves, cleaned the victim's nose bridge with alcohol and injected lidocaine into her nose before inserting more than five threads inside. As there was mild swelling around the victim's nose, Tan gave her two types of oral medication that she claimed were antibiotics. The victim paid her S$400 to S$600 for the procedure, the court heard. After this, Tan suggested via WhatsApp that the victim consider adding more threads for a more defined look. Subsequently, the victim sent MOH an email to say that a Malaysian woman was offering illegal aesthetic treatments such as fillers and augmentation for double eyelids and breasts and advertising the services on an Instagram account. After receiving feedback, the authorities conducted a joint inspection and nabbed Tan, seizing syringes containing lidocaine. Tan was not registered with the Singapore Medical Council and did not have any certificate authorising her to carry out those procedures. PROSECUTION SEEKING SIX MONTHS' JAIL AND FINE The case was handled jointly by prosecutors from MOH and the Health Sciences Authority. The MOH prosecutor called for at least six months' jail for charges under the ministry's purview, and the HSA prosecutor asked for fines for the charges of importing health products without a licence. MOH prosecutor Andre Moses Tan highlighted Tan's motive for profit and the fact that she entered Singapore to commit the offence. ""She targeted Singaporean residents on the basis that with the exchange rate she would earn higher profits than in Malaysia,"" he said. The defence asked for four weeks' jail and a lower fine, saying his client was extremely remorseful and that her period of offending was not more than five months. She has been ""bouncing between Singapore and Johor where her family is based"" and has spent a lot of time in her life in Singapore, he said. The judge adjourned sentencing to May 28."
Singapore,Woman arrested for allegedly using credit card that she stole while at workplace for job interview,https://www.channelnewsasia.com/news/singapore/woman-arrested-stole-credit-card-job-interview-14755916,1620296530,"SINGAPORE: Police on Thursday (May 6) arrested a 30-year-old woman who allegedly used a credit card that she stole while she was at a workplace for a job interview. The police received a report on Tuesday from a victim who discovered several unauthorised transactions had been made with her missing credit card. Officers from Commercial Affairs Department established the identity of the 30-year-old woman and arrested her on Thursday. Preliminary investigations revealed that the woman had attended a job interview at the victim's workplace and had allegedly ""misappropriated the victim's credit card"", the police said. She allegedly used the card to make more than 20 unauthorised transactions amounting to more than S$5,000. ""Some of the items that were purchased using the victim’s credit card included two necklaces and two wallets. The necklaces and wallets were recovered and seized as case exhibits,"" said the police. The woman will be charged in court on Friday with cheating. If convicted, she could be jailed for up to 10 years and fined. The police reminded members of the public to take steps to prevent the unauthorised use of their credit or debit cards. This includes opting for an SMS notification to be sent to their mobile phones for any charges incurred on their cards, checking their bank statements regularly and alerting the bank if they spot discrepancies or unauthorised charges."
Singapore,Workshop owner charged with performing illegal vehicle modifications,https://www.channelnewsasia.com/news/singapore/workshop-owner-charged-illegal-vehicle-modifications-14755628,1620291649,"SINGAPORE: The 39-year-old owner of a motor workshop in Ubi was charged in court on Thursday (May 6) with three counts of performing illegal vehicle modifications. Raymond Tan Chia Long, the owner of Fong Kim Exhaust Racing Development, was charged under the Road Traffic Act with replacing the exhaust systems of two cars with unapproved systems on three separate occasions. Court documents show the alleged offences occurred in June 2019, September last year and March this year, with one car getting its exhaust system replaced twice. For performing illegal vehicle modifications, first-time offenders face a fine of up to S$5,000, up to three months in jail, or both. The penalties are doubled for repeat offenders. Modifying a vehicle illegally is a serious offence, said the Land Transport Authority (LTA) in a media release on Thursday. “Such illegal exhaust modification affects the durability and reliability of the vehicle, and increases the safety risks to both the driver and other road users,” said the LTA. Such modifications can also result in excessive noise, causing public nuisance, it added. The agency noted that motorists must seek its approval before modifying exhaust systems. “Only certified exhaust systems, which have undergone stringent testing in compliance with international standards, and are compatible with that particular make and model of the vehicle will be allowed,” it said. “These exhaust systems are also required to meet the prevailing noise and exhaust emission requirements set by the National Environment Agency.” It added that vehicle owners should check if their planned modifications comply with LTA’s guidelines before proceeding. Information on vehicle modifications are available on the agency’s One Motoring website. “LTA takes a serious view of illegal modifications as they may pose serious safety and environmental hazards,” it said. Senior Minister of State for Transport Amy Khor said in Parliament in March that stricter penalties and regular enforcement have reduced the number of illegal vehicle modifications in Singapore, from about 1,800 per month in 2015 to around 550 per month last year. In the past two years, LTA has issued an average of 610 notices of offences per month to owners of illegally modified vehicles, said Dr Khor then. Separately, a five-day operation by the authorities in March - which came after a car crash in Tanjong Pagar which killed five people - found 54 offences related to illegal vehicle modifications."
